,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
45,KA27_CL209_TR_1_x_44nt,KK2_CL165_TR_1_x_44nt,100.0,113,0,0,1,113,113,1,1.9e-56,209.0,megablast,local_x3,132,near-full,1.0,132,KA27
46,KA27_CL209_TR_1_x_44nt,KK3_CL164_TR_1_x_44nt,100.0,113,0,0,1,113,113,1,1.9e-56,209.0,megablast,local_x3,132,near-full,1.0,132,KA27
47,KA27_CL209_TR_1_x_44nt,KK6KA27(10to13)_CL215_TR_1_x_44nt,100.0,117,0,0,16,132,1,117,1.8200000000000002e-59,217.0,megablast,comp_x3,132,near-full,1.0,132,KA27
48,KA27_CL209_TR_1_x_44nt,KK6_CL228_TR_1_x_44nt,100.0,118,0,0,15,132,1,118,3.16e-59,219.0,megablast,local_x3,132,near-full,1.0,132,KA27
49,KA27_CL209_TR_1_x_44nt,ON872678.1,99.242,132,1,0,1,132,203,72,4.12e-63,239.0,megablast,ncbi_x3,132,near-full,1.0,132,KA27
50,KA27_CL209_TR_1_x_44nt,ON872685.1,93.182,132,9,0,1,132,163,32,9.04e-50,195.0,megablast,ncbi_x3,132,near-full,1.0,132,KA27
51,KA27_CL209_TR_1_x_44nt,Oligo-44,94.118,34,2,0,1,34,34,1,5.96e-11,53.6,blastn,ref,44,partial,0.7727272727272727,34,KA27
52,KA27_CL232_TR_1_x_145nt,P436,100.0,145,0,0,1,145,110,254,4.01e-75,268.0,megablast,ref,145,near-full,1.0,145,KA27
53,KA27_CL236_TR_1_x_553nt,AY522382.1,91.667,36,3,0,1096,1131,975,940,1.78e-05,52.7,dc-megablast,ncbi_x3,1659,partial,0.0433996383363472,72,KA27
54,KA27_CL236_TR_1_x_553nt,KA25_CL198_TR_1_x_553nt,94.069,1585,94,0,1,1585,1585,1,0.0,2407.0,megablast,local_x3,1659,near-full,1.0,1659,KA27
55,KA27_CL2_TR_1_x_343nt,CA483760.1,92.795,347,25,0,506,852,360,14,1.22e-141,503.0,megablast,ncbi_x3,1029,composite,0.8425655976676385,867,KA27
56,KA27_CL2_TR_1_x_343nt,CA483766.1,92.655,177,12,1,168,343,3,179,1.4199999999999999e-67,254.0,megablast,ncbi,343,composite,0.9970845481049563,342,KA27
57,KA27_CL2_TR_1_x_343nt,D82997.1,90.71,183,15,2,79,261,10,190,2.93e-63,243.0,megablast,ncbi_x3,1029,partial,0.5335276967930029,549,KA27
58,KA27_CL2_TR_1_x_343nt,EF560592.1,94.0,50,3,0,71,120,2055,2104,2.74e-13,77.9,dc-megablast,ncbi_x3,1029,partial,0.1457725947521866,150,KA27
59,KA27_CL2_TR_1_x_343nt,HQ213960.1,90.452,199,17,2,23,220,496,693,8.09e-69,261.0,megablast,ncbi_x3,1029,partial,0.18950437317784258,195,KA27
60,KA27_CL2_TR_1_x_343nt,KA25_CL97_TR_1_x_337nt,90.256,585,45,10,3,587,573,1,0.0,754.0,megablast,local_x3,1029,partial,0.23517978620019436,242,KA27
61,KA27_CL2_TR_1_x_343nt,KC290894.1,90.351,342,32,1,1,342,207,547,6.08e-126,448.0,megablast,ncbi,343,near-full,0.9970845481049563,342,KA27
62,KA27_CL2_TR_1_x_343nt,KC290895.1,93.808,323,20,0,1,323,323,1,1.29e-137,486.0,megablast,ncbi,343,near-full,1.0,343,KA27
63,KA27_CL2_TR_1_x_343nt,KK1_CL51_TR_1_x_343nt,95.719,981,42,0,1,981,49,1029,0.0,1580.0,megablast,local_x3,1029,near-full,1.0,1029,KA27
64,KA27_CL2_TR_1_x_343nt,KK2_CL39_TR_1_x_343nt,96.275,886,33,0,144,1029,2,887,0.0,1454.0,megablast,local_x3,1029,near-full,1.0,1029,KA27
65,KA27_CL2_TR_1_x_343nt,KK6_CL2_TR_1_x_339nt,90.428,888,76,7,23,910,879,1,0.0,1160.0,megablast,local_x3,1029,near-full,0.19630709426627793,202,KA27
66,KA27_CL2_TR_1_x_343nt,MG582649.1,90.411,219,16,3,3,221,331007,330794,1.73e-75,283.0,megablast,ncbi_x3,1029,partial,0.21282798833819241,219,KA27
67,KA27_CL2_TR_1_x_343nt,MK256659.1,97.03,101,3,0,250,350,1,101,1.4e-41,171.0,megablast,ncbi_x3,1029,partial,0.27696793002915454,285,KA27
68,KA27_CL2_TR_1_x_343nt,ON872662.1,90.45,911,78,7,23,933,116,1017,0.0,1192.0,megablast,ncbi_x3,1029,near-full,0.21865889212827988,225,KA27
69,KA27_CL2_TR_1_x_343nt,ON872687.1,90.256,585,45,10,3,587,573,1,0.0,754.0,megablast,ncbi_x3,1029,partial,0.23517978620019436,242,KA27
70,KA27_CL2_TR_1_x_343nt,Oligo-pTa535-1,98.305,59,1,0,203,261,1,59,2.98e-25,104.0,megablast,ref,343,partial,0.17201166180758018,59,KA27
71,KA27_CL2_TR_1_x_343nt,Oligo-pTa535-2,98.305,59,1,0,203,261,1,59,2.98e-25,104.0,megablast,ref,343,partial,0.17201166180758018,59,KA27
72,KA27_CL2_TR_1_x_343nt,Z54372.1,91.057,123,10,1,31,153,854,975,6.53e-40,165.0,megablast,ncbi_x3,1029,partial,0.119533527696793,123,KA27
73,KA27_CL2_TR_1_x_343nt,pAs1-1,96.154,52,2,0,150,201,1,52,1.08e-19,86.1,megablast,ref,343,partial,0.15160349854227406,52,KA27
74,KA27_CL2_TR_1_x_343nt,pAs1-6,96.429,56,2,0,94,149,1,56,7.260000000000001e-22,93.3,dc-megablast,ref,343,partial,0.16326530612244897,56,KA27
75,KA27_CL6_TR_1_x_584nt,KK1_CL16_TR_1_x_551nt,93.205,1501,36,4,252,1752,1652,218,0.0,2289.0,dc-megablast,local_x3,1752,near-full,1.0,1752,KA27
76,KA27_CL6_TR_1_x_584nt,KK2_CL17_TR_1_x_584nt,98.505,1672,25,0,1,1672,1672,1,0.0,2950.0,megablast,local_x3,1752,near-full,1.0,1752,KA27
77,KA27_CL6_TR_1_x_584nt,KK3_CL17_TR_1_x_553nt,93.871,1501,30,2,252,1752,1658,220,0.0,2340.0,dc-megablast,local_x3,1752,near-full,1.0,1752,KA27
78,KA27_CL6_TR_1_x_584nt,KK6KA27(10to13)_CL11_TR_1_x_584nt,98.325,1672,28,0,1,1672,1672,1,0.0,2933.0,megablast,comp_x3,1752,near-full,1.0,1752,KA27
79,KA27_CL6_TR_1_x_584nt,KK6_CL262_TR_1_x_491nt,99.225,516,4,0,1,516,567,1082,0.0,931.0,megablast,local,584,near-full,1.0,584,KA27
80,KA27_CL2_TR_1_x_343nt,AY249979.1,90.698,43,4,0,743,785,1035,993,2.1e-08,60.8,dc-megablast,ncbi_x3,1029,partial,0.12536443148688048,129,KA27
81,KA27_CL199_TR_1_x_311nt,KK2_CL196_TR_1_x_322nt,97.018,939,6,6,1,917,939,1,0.0,1559.0,megablast,local_x3,933,near-full,0.9978563772775991,931,KA27
82,KA27_CL2_TR_1_x_343nt,AH014393.2,92.763,152,10,1,39,190,14449,14599,4.94e-56,219.0,megablast,ncbi_x3,1029,partial,0.1477162293488824,152,KA27
83,KA27_CL2_TR_1_x_343nt,AFA-3,91.892,37,3,0,187,223,1,37,6.37e-10,54.5,blastn,ref,343,partial,0.10787172011661808,37,KA27
84,KA27_CL236_TR_1_x_553nt,KK6KA27(10to13)_CL233_TR_1_x_553nt,99.456,1653,9,0,7,1659,1,1653,0.0,3003.0,megablast,comp_x3,1659,near-full,1.0,1659,KA27
85,KA27_CL236_TR_1_x_553nt,KK6_CL256_TR_1_x_553nt,98.876,1424,16,0,1,1424,1424,1,0.0,2542.0,megablast,local_x3,1659,near-full,1.0,1659,KA27
86,KA27_CL236_TR_1_x_553nt,OL685353.1,90.276,1594,153,2,68,1659,1,1594,0.0,2084.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
87,KA27_CL236_TR_1_x_553nt,ON872679.1,98.74,1587,20,0,1,1587,73,1659,0.0,2820.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
88,KA27_CL236_TR_1_x_553nt,ON872684.1,94.069,1585,94,0,1,1585,1585,1,0.0,2407.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KA27
89,KA27_CL239_TR_1_x_376nt,AY082346.1,92.587,661,41,6,344,1003,1019,366,0.0,944.0,megablast,ncbi_x3,1128,composite,0.99822695035461,1126,KA27
90,KA27_CL239_TR_1_x_376nt,AY082347.1,92.284,661,41,8,344,1003,1015,364,0.0,929.0,megablast,ncbi_x3,1128,composite,0.99822695035461,1126,KA27
91,KA27_CL239_TR_1_x_376nt,AY117400.1,90.809,272,24,1,733,1003,600,329,6.590000000000001e-100,364.0,megablast,ncbi_x3,1128,partial,0.6728723404255319,759,KA27
92,KA27_CL239_TR_1_x_376nt,AY117401.1,93.369,377,20,5,3,376,569,195,1.3800000000000001e-157,553.0,megablast,ncbi,376,near-full,0.5159574468085106,194,KA27
93,KA27_CL239_TR_1_x_376nt,BSCL1-1,97.222,36,1,0,179,214,2,37,2e-12,62.1,megablast,ref,376,partial,0.09574468085106383,36,KA27
94,KA27_CL239_TR_1_x_376nt,BSCL1-2,100.0,37,0,0,231,267,1,37,1.2e-14,69.4,megablast,ref,376,partial,0.09840425531914894,37,KA27
95,KA27_CL239_TR_1_x_376nt,DP4J27982,100.0,31,0,0,238,268,31,1,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KA27
96,KA27_CL239_TR_1_x_376nt,DP4J28086,100.0,31,0,0,239,269,1,31,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KA27
97,KA27_CL239_TR_1_x_376nt,KF419221.1,97.959,98,2,0,981,1078,523,426,1.54e-41,171.0,megablast,ncbi_x3,1128,partial,0.26063829787234044,294,KA27
98,KA27_CL239_TR_1_x_376nt,KK6KA27(10to13)_CL241_TR_1_x_376nt,99.582,958,4,0,171,1128,1128,171,0.0,1748.0,megablast,comp_x3,1128,near-full,0.99822695035461,1126,KA27
99,KA27_CL239_TR_1_x_376nt,KK6_CL244_TR_1_x_376nt,97.663,984,23,0,145,1128,1,984,0.0,1690.0,megablast,local_x3,1128,near-full,0.99822695035461,1126,KA27
100,KA27_CL239_TR_1_x_376nt,ON872670.1,97.663,984,23,0,145,1128,1,984,0.0,1690.0,megablast,ncbi_x3,1128,near-full,0.99822695035461,1126,KA27
101,KA27_CL245_TR_1_x_1315nt,KK6KA27(10to13)_CL240_TR_1_x_1313nt,99.366,3943,21,2,1,3943,1,3939,0.0,7140.0,megablast,comp_x3,3945,near-full,0.9994930291508238,3943,KA27
102,KA27_CL245_TR_1_x_1315nt,KK6_CL251_TR_1_x_1311nt,98.46,3767,50,2,1,3767,175,3933,0.0,6628.0,megablast,local_x3,3945,near-full,1.0,3945,KA27
103,KA27_CL245_TR_1_x_1315nt,ON872669.1,98.571,3919,40,2,27,3945,1,3903,0.0,6913.0,megablast,ncbi_x3,3945,near-full,1.0,3945,KA27
104,KA27_CL2_TR_1_x_343nt,AB003229.1,90.952,210,17,2,69,278,214,421,6.21e-75,281.0,megablast,ncbi_x3,1029,partial,0.6122448979591837,630,KA27
105,KA27_CL2_TR_1_x_343nt,AB003246.1,90.0,190,19,0,71,260,2,191,2.27e-64,246.0,megablast,ncbi_x3,1029,partial,0.5539358600583091,570,KA27
106,KA27_CL2_TR_1_x_343nt,AH013688.3,94.286,140,7,1,725,864,29345,29207,2.3e-54,213.0,megablast,ncbi_x3,1029,partial,0.40816326530612246,420,KA27
107,KA27_CL6_TR_1_x_584nt,KK6_CL9_TR_1_x_584nt,98.812,1684,20,0,1,1684,69,1752,0.0,3000.0,megablast,local_x3,1752,near-full,1.0,1752,KA27
108,KA27_CL199_TR_1_x_311nt,KK1_CL221_TR_1_x_312nt,96.437,814,21,8,123,931,1,811,0.0,1336.0,megablast,local_x3,933,near-full,0.9978563772775991,931,KA27
109,KA27_CL186_TR_1_x_390nt,P448,98.406,251,4,0,1,251,61,311,6.36e-127,442.0,megablast,ref,390,composite,0.8102564102564103,316,KA27
110,KA27_CL14_TR_1_x_488nt,KK2_CL7_TR_1_x_487nt,99.677,1239,2,2,226,1464,1461,225,0.0,2265.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
111,KA27_CL14_TR_1_x_488nt,KK3_CL10_TR_1_x_487nt,99.675,1230,2,2,235,1464,1,1228,0.0,2248.0,megablast,local_x3,1464,near-full,0.9986338797814208,1462,KA27
112,KA27_CL14_TR_1_x_488nt,KK6KA27(10to13)_CL18_TR_1_x_488nt,99.573,1406,6,0,59,1464,1464,59,0.0,2564.0,megablast,comp_x3,1464,near-full,1.0,1464,KA27
113,KA27_CL14_TR_1_x_488nt,KK6_CL162_TR_1_x_661nt,99.766,428,1,0,61,488,1156,729,0.0,785.0,megablast,local,488,near-full,1.0,488,KA27
114,KA27_CL14_TR_1_x_488nt,KK6_CL22_TR_1_x_488nt,99.786,1404,3,0,61,1464,1464,61,0.0,2577.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
115,KA27_CL14_TR_1_x_488nt,P501,90.716,377,31,4,110,485,1,374,4.6600000000000005e-144,499.0,megablast,ref,488,composite,0.9180327868852459,448,KA27
116,KA27_CL159_TR_1_x_118nt,AJ517228.1,92.754,69,5,0,286,354,348,280,6.1400000000000004e-21,100.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
117,KA27_CL159_TR_1_x_118nt,AJ517230.1,92.754,69,5,0,286,354,348,280,6.1400000000000004e-21,100.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
118,KA27_CL159_TR_1_x_118nt,AJ517231.1,97.561,41,1,0,314,354,354,314,1.33e-11,70.7,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
119,KA27_CL159_TR_1_x_118nt,AJ517233.1,95.122,41,2,0,314,354,354,314,2.24e-10,65.8,megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
120,KA27_CL159_TR_1_x_118nt,AJ517234.1,91.054,313,28,0,1,313,313,1,6.86e-123,439.0,dc-megablast,ncbi_x3,354,near-full,1.0,354,KA27
121,KA27_CL159_TR_1_x_118nt,AJ517235.1,90.244,41,4,0,314,354,354,314,8.41e-08,57.2,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
122,KA27_CL14_TR_1_x_488nt,KK1_CL18_TR_1_x_487nt,99.429,1401,6,2,64,1464,1461,63,0.0,2542.0,megablast,local_x3,1464,near-full,1.0,1464,KA27
123,KA27_CL159_TR_1_x_118nt,AJ517236.4,94.203,69,4,0,286,354,311,243,1.32e-22,106.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
124,KA27_CL159_TR_1_x_118nt,AJ517238.1,93.333,45,2,1,311,354,356,312,5.66e-10,65.3,blastn,ncbi_x3,354,partial,0.12429378531073447,44,KA27
125,KA27_CL159_TR_1_x_118nt,AJ517242.4,91.026,78,6,1,1,77,78,1,1.85e-22,106.0,dc-megablast,ncbi_x3,354,partial,0.2175141242937853,77,KA27
126,KA27_CL159_TR_1_x_118nt,AJ517243.4,92.105,76,5,1,3,77,76,1,5.299999999999999e-23,107.0,dc-megablast,ncbi_x3,354,partial,0.211864406779661,75,KA27
127,KA27_CL159_TR_1_x_118nt,AJ517244.1,90.614,277,26,0,78,354,354,78,1.52e-101,368.0,megablast,ncbi_x3,354,partial,0.7824858757062146,277,KA27
128,KA27_CL159_TR_1_x_118nt,AJ517245.1,90.667,75,7,0,280,354,354,280,6.46e-22,104.0,dc-megablast,ncbi_x3,354,partial,0.211864406779661,75,KA27
129,KA27_CL159_TR_1_x_118nt,AJ517249.4,91.195,159,14,0,196,354,708,550,5.84e-56,217.0,megablast,ncbi_x3,354,partial,0.4491525423728814,159,KA27
130,KA27_CL159_TR_1_x_118nt,AJ517251.1,90.123,162,16,0,193,354,353,192,3.34e-57,221.0,dc-megablast,ncbi_x3,354,partial,0.4576271186440678,162,KA27
131,KA27_CL159_TR_1_x_118nt,AJ517252.1,95.122,41,2,0,314,354,351,311,1.62e-10,66.2,dc-megablast,ncbi_x3,354,partial,0.11581920903954802,41,KA27
132,KA27_CL159_TR_1_x_118nt,AJ517253.4,90.566,159,15,0,196,354,708,550,3.34e-57,221.0,dc-megablast,ncbi_x3,354,partial,0.4491525423728814,159,KA27
133,KA27_CL159_TR_1_x_118nt,AJ517254.1,95.455,44,2,0,311,354,351,308,4.81e-12,71.3,megablast,ncbi_x3,354,partial,0.12429378531073447,44,KA27
134,KA27_CL159_TR_1_x_118nt,AJ517255.1,90.096,313,31,0,1,313,313,1,3.23e-113,407.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
135,KA27_CL159_TR_1_x_118nt,AJ517256.1,91.054,313,28,0,1,313,313,1,3.21e-118,424.0,megablast,ncbi_x3,354,near-full,1.0,354,KA27
136,KA27_CL159_TR_1_x_118nt,AJ517237.1,92.754,69,5,0,286,354,348,280,4.74e-22,104.0,megablast,ncbi_x3,354,partial,0.19491525423728814,69,KA27
137,KA27_CL14_TR_1_x_488nt,FAT,90.073,413,31,6,84,488,1,411,2.1399999999999998e-152,527.0,megablast,ref,488,near-full,0.8299180327868853,405,KA27
138,KA27_CL147_TR_1_x_369nt,P369,99.446,361,2,0,1,361,361,1,0.0,656.0,megablast,ref,369,near-full,0.978319783197832,361,KA27
139,KA27_CL121_TR_1_x_333nt,BSCL156-3,96.552,29,1,0,121,149,1,29,2.63e-08,49.1,blastn,ref,333,partial,0.08708708708708708,29,KA27
140,KA27_CL121_TR_1_x_333nt,KA25_CL149_TR_1_x_333nt,94.266,994,57,0,1,994,6,999,0.0,1520.0,megablast,local_x3,999,near-full,1.0,999,KA27
141,KA27_CL121_TR_1_x_333nt,KC290905.1,94.982,279,13,1,1,279,548,825,1.27e-122,436.0,megablast,ncbi,333,near-full,1.0,333,KA27
142,KA27_CL121_TR_1_x_333nt,KK1_CL189_TR_1_x_330nt,94.898,980,41,6,1,980,20,990,0.0,1524.0,megablast,local_x3,999,near-full,1.0,999,KA27
143,KA27_CL121_TR_1_x_333nt,KK2_CL175_TR_1_x_332nt,96.13,982,36,2,1,982,980,1,0.0,1602.0,megablast,local_x3,999,near-full,1.0,999,KA27
144,KA27_CL121_TR_1_x_333nt,KK3_CL165_TR_1_x_332nt,96.432,981,33,2,1,981,979,1,0.0,1616.0,megablast,local_x3,999,near-full,1.0,999,KA27
145,KA27_CL121_TR_1_x_333nt,KK6KA27(10to13)_CL133_TR_1_x_333nt,97.885,993,21,0,7,999,1,993,0.0,1718.0,megablast,comp_x3,999,near-full,1.0,999,KA27
146,KA27_CL121_TR_1_x_333nt,KK6_CL124_TR_1_x_333nt,97.273,990,27,0,1,990,990,1,0.0,1679.0,megablast,local_x3,999,near-full,1.0,999,KA27
147,KA27_CL121_TR_1_x_333nt,ON872663.1,94.562,993,35,17,1,982,985,1,0.0,1517.0,megablast,ncbi_x3,999,near-full,1.0,999,KA27
148,KA27_CL121_TR_1_x_333nt,ON872689.1,94.266,994,57,0,1,994,6,999,0.0,1520.0,megablast,ncbi_x3,999,near-full,1.0,999,KA27
149,KA27_CL121_TR_1_x_333nt,P334,92.26,323,24,1,1,322,324,2,1.93e-131,457.0,megablast,ref,333,near-full,0.9669669669669669,322,KA27
150,KA27_CL147_TR_1_x_369nt,AY249985.1,96.57,1108,36,2,1,1107,515,1621,0.0,1834.0,megablast,ncbi_x3,1107,near-full,1.0,1107,KA27
