,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,task,db,qlength,fitting,sum_coverage,sum_lengths,source
10,KK6_CL2_TR_1_x_339nt,AB003235.1,92.258,155,12,0,2,156,368,214,1.36e-56,220.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
11,KK6_CL2_TR_1_x_339nt,AB003236.1,90.385,156,14,1,2,156,370,215,1.37e-51,204.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
12,KK6_CL2_TR_1_x_339nt,AB003241.1,91.875,160,12,1,1,159,370,211,3.77e-57,222.0,megablast,ncbi_x3,1017,partial,0.15240904621435594,155,KK6
13,KK6_CL2_TR_1_x_339nt,AB003242.1,90.323,217,20,1,618,834,430,215,1.7100000000000001e-75,283.0,megablast,ncbi_x3,1017,partial,0.5791543756145526,589,KK6
14,KK6_CL2_TR_1_x_339nt,AB003243.1,90.728,151,14,0,2,152,154,4,4.91e-51,202.0,megablast,ncbi_x3,1017,partial,0.14847590953785644,151,KK6
15,KK6_CL2_TR_1_x_339nt,AB003244.1,91.667,48,4,0,957,1004,214,167,4.01e-11,69.8,dc-megablast,ncbi_x3,1017,partial,0.0471976401179941,48,KK6
16,KK6_CL2_TR_1_x_339nt,AB003245.1,90.783,217,18,2,618,834,428,214,3.67e-77,289.0,megablast,ncbi_x3,1017,partial,0.576204523107178,586,KK6
17,KK6_CL2_TR_1_x_339nt,AB003261.1,92.457,875,60,6,2,876,869,1,0.0,1245.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
18,KK6_CL2_TR_1_x_339nt,AB003260.1,90.909,187,17,0,2,188,187,1,5.0499999999999995e-67,252.0,megablast,ncbi,339,composite,0.9498525073746312,322,KK6
19,KK6_CL2_TR_1_x_339nt,AB003259.1,92.914,875,58,4,2,876,871,1,0.0,1269.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
20,KK6_CL2_TR_1_x_339nt,AB003258.1,90.629,875,78,4,2,876,871,1,0.0,1158.0,megablast,ncbi_x3,1017,near-full,0.9931170108161259,1010,KK6
21,KK6_CL2_TR_1_x_339nt,AB003257.1,90.629,875,78,4,2,876,871,1,0.0,1158.0,megablast,ncbi_x3,1017,near-full,0.9931170108161259,1010,KK6
22,KK6_CL2_TR_1_x_339nt,AB003256.1,93.029,875,57,4,2,876,871,1,0.0,1275.0,megablast,ncbi_x3,1017,near-full,0.9931170108161259,1010,KK6
23,KK6_CL262_TR_1_x_491nt,ON872672.1,100.0,1473,0,0,1,1473,1,1473,0.0,2721.0,megablast,ncbi_x3,1473,near-full,1.0,1473,KK6
24,KK6_CL2_TR_1_x_339nt,AB003255.1,92.686,875,60,4,2,876,871,1,0.0,1258.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
25,KK6_CL2_TR_1_x_339nt,AB003252.1,91.613,155,13,0,2,156,368,214,6.31e-55,215.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
26,KK6_CL2_TR_1_x_339nt,AB003251.1,93.75,48,3,0,957,1004,213,166,3.3e-12,74.3,dc-megablast,ncbi_x3,1017,partial,0.0471976401179941,48,KK6
27,KK6_CL2_TR_1_x_339nt,AB003249.1,90.26,154,15,0,3,156,365,212,4.91e-51,202.0,megablast,ncbi_x3,1017,partial,0.1504424778761062,153,KK6
28,KK6_CL2_TR_1_x_339nt,AB003248.1,90.968,155,14,0,2,156,367,213,2.94e-53,209.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
29,KK6_CL2_TR_1_x_339nt,AB003247.1,91.613,155,13,0,2,156,366,212,6.31e-55,215.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
30,KK6_CL2_TR_1_x_339nt,AB003246.1,90.196,153,15,0,2,154,154,2,1.77e-50,200.0,megablast,ncbi_x3,1017,partial,0.1504424778761062,153,KK6
31,KK6_CL2_TR_1_x_339nt,AB003254.1,91.667,48,4,0,957,1004,215,168,4.01e-11,69.8,dc-megablast,ncbi_x3,1017,partial,0.0471976401179941,48,KK6
32,KK6_CL2_TR_1_x_339nt,AB003262.1,92.457,875,62,4,2,876,871,1,0.0,1247.0,megablast,ncbi_x3,1017,near-full,0.9931170108161259,1010,KK6
33,KK6_CL235_TR_1_x_320nt,ON872668.1,99.192,866,7,0,1,866,95,960,0.0,1561.0,megablast,ncbi_x3,960,near-full,1.0,960,KK6
34,KK6_CL235_TR_1_x_320nt,P320,95.849,265,11,0,1,265,265,1,4.03e-123,429.0,megablast,ref,320,near-full,1.0,320,KK6
35,KK6_CL244_TR_1_x_376nt,AY082346.1,93.495,661,35,5,200,859,1019,366,0.0,977.0,megablast,ncbi_x3,1128,composite,1.0,1128,KK6
36,KK6_CL244_TR_1_x_376nt,AY082347.1,93.192,661,35,5,200,859,1015,364,0.0,963.0,megablast,ncbi_x3,1128,composite,0.9955673758865248,1123,KK6
37,KK6_CL244_TR_1_x_376nt,AY117400.1,91.667,276,21,2,585,859,603,329,1.82e-105,383.0,megablast,ncbi_x3,1128,partial,0.6604609929078015,745,KK6
38,KK6_CL244_TR_1_x_376nt,AY117401.1,94.195,379,18,4,1,376,428,51,2.95e-164,575.0,megablast,ncbi,376,near-full,1.0,376,KK6
39,KK6_CL244_TR_1_x_376nt,BSCL1-1,100.0,36,0,0,35,70,2,37,4.3e-14,67.6,megablast,ref,376,partial,0.09574468085106383,36,KK6
40,KK6_CL244_TR_1_x_376nt,BSCL1-2,100.0,37,0,0,87,123,1,37,1.2e-14,69.4,megablast,ref,376,partial,0.09840425531914894,37,KK6
41,KK6_CL244_TR_1_x_376nt,DP4J27982,100.0,31,0,0,94,124,31,1,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KK6
42,KK6_CL244_TR_1_x_376nt,DP4J28086,100.0,31,0,0,95,125,1,31,2.59e-11,58.4,megablast,ref,376,partial,0.08244680851063829,31,KK6
43,KK6_CL244_TR_1_x_376nt,KF419221.1,97.959,98,2,0,837,934,523,426,1.54e-41,171.0,megablast,ncbi_x3,1128,partial,0.26063829787234044,294,KK6
44,KK6_CL244_TR_1_x_376nt,KP5KP10(max)_CL230_TR_1_x_376nt,99.795,976,2,0,1,976,976,1,0.0,1792.0,megablast,comp_x3,1128,near-full,1.0,1128,KK6
45,KK6_CL244_TR_1_x_376nt,ON872670.1,100.0,1128,0,0,1,1128,1,1128,0.0,2084.0,megablast,ncbi_x3,1128,near-full,1.0,1128,KK6
46,KK6_CL256_TR_1_x_553nt,ON872684.1,93.984,1496,90,0,3,1498,164,1659,0.0,2265.0,megablast,ncbi_x3,1659,near-full,0.997588908981314,1655,KK6
47,KK6_CL256_TR_1_x_553nt,ON872679.1,99.064,1496,14,0,1,1496,1496,1,0.0,2686.0,megablast,ncbi_x3,1659,near-full,1.0,1659,KK6
48,KK6_CL256_TR_1_x_553nt,OL685353.1,90.099,303,28,2,1358,1659,1661,1360,4.47e-108,392.0,megablast,ncbi_x3,1659,partial,0.18203737191078964,302,KK6
49,KK6_CL256_TR_1_x_553nt,KP5KP10(max)_CL175_TR_1_x_554nt,90.0,240,22,2,1421,1659,1,239,4.56e-86,309.0,megablast,comp_x3,1659,partial,0.14406268836648584,239,KK6
50,KK6_CL256_TR_1_x_553nt,KA25_CL198_TR_1_x_553nt,93.984,1496,90,0,3,1498,164,1659,0.0,2265.0,megablast,local_x3,1659,near-full,0.997588908981314,1655,KK6
51,KK6_CL257_TR_1_x_820nt,ON872671.1,100.0,2460,0,0,1,2460,1,2460,0.0,4543.0,megablast,ncbi_x3,2460,near-full,1.0,2460,KK6
52,KK6_CL256_TR_1_x_553nt,AY522382.1,91.667,36,3,0,294,329,940,975,1.78e-05,52.7,dc-megablast,ncbi_x3,1659,partial,0.0650994575045208,108,KK6
53,KK6_CL249_TR_1_x_336nt,ON872691.1,91.489,282,24,0,53,334,19,300,3.65e-108,388.0,megablast,ncbi,336,near-full,0.8392857142857143,282,KK6
54,KK6_CL249_TR_1_x_336nt,KK4_CL245_TR_1_x_725nt,98.473,131,2,0,755,885,501,371,2.58e-62,231.0,megablast,local_x3,1008,partial,0.3898809523809524,393,KK6
55,KK6_CL249_TR_1_x_336nt,KA25_CL192_TR_1_x_344nt,91.489,282,24,0,53,334,19,300,1.5400000000000003e-110,388.0,megablast,local,336,near-full,0.8392857142857143,282,KK6
56,KK6_CL251_TR_1_x_1311nt,ON872669.1,99.33,3733,17,2,201,3933,1,3725,0.0,6748.0,megablast,ncbi_x3,3933,near-full,0.9997457411645054,3932,KK6
57,KK6_CL235_TR_1_x_320nt,KK3_CL224_TR_1_x_320nt,97.651,809,19,0,1,809,809,1,0.0,1389.0,megablast,local_x3,960,near-full,1.0,960,KK6
58,KK6_CL2_TR_1_x_339nt,AB003263.1,90.171,875,75,10,2,876,864,1,0.0,1129.0,megablast,ncbi_x3,1017,near-full,0.19370698131760078,197,KK6
59,KK6_CL2_TR_1_x_339nt,AB003692.1,91.667,204,17,0,2,205,209,6,1.7100000000000001e-75,283.0,megablast,ncbi_x3,1017,partial,0.20058997050147492,204,KK6
60,KK6_CL2_TR_1_x_339nt,KC290895.1,92.466,146,11,0,1,146,442,587,1.49e-54,214.0,dc-megablast,ncbi_x3,1017,partial,0.14355948869223206,146,KK6
61,KK6_CL2_TR_1_x_339nt,KC990463.1,91.597,238,15,5,258,494,233,466,1.01e-87,324.0,megablast,ncbi_x3,1017,partial,0.6853490658800393,697,KK6
62,KK6_CL2_TR_1_x_339nt,KK3_CL1_TR_1_x_337nt,93.891,933,53,4,2,934,83,1011,0.0,1404.0,megablast,local_x3,1017,near-full,0.9862340216322517,1003,KK6
63,KK6_CL2_TR_1_x_339nt,KK4_CL57_TR_1_x_343nt,92.593,54,4,0,964,1017,1,54,3.59e-16,78.7,megablast,local_x3,1017,partial,0.05309734513274336,54,KK6
64,KK6_CL2_TR_1_x_339nt,KP5KP10(max)_CL93_TR_1_x_337nt,94.516,1003,51,4,2,1004,11,1009,0.0,1544.0,megablast,comp_x3,1017,near-full,0.9980334316617503,1015,KK6
65,KK6_CL2_TR_1_x_339nt,MG582649.1,92.57,323,23,1,4,326,330794,331115,2.14e-130,462.0,megablast,ncbi,339,near-full,0.9587020648967551,325,KK6
66,KK6_CL2_TR_1_x_339nt,ON872662.1,98.793,994,12,0,1,994,994,1,0.0,1770.0,megablast,ncbi_x3,1017,near-full,1.0,1017,KK6
67,KK6_CL2_TR_1_x_339nt,ON872687.1,94.578,996,50,4,2,997,20,1011,0.0,1537.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
68,KK6_CL2_TR_1_x_339nt,Oligo-pTa535-1,100.0,37,0,0,303,339,59,23,1.07e-14,69.4,megablast,ref,339,partial,0.10914454277286136,37,KK6
69,KK6_CL2_TR_1_x_339nt,Oligo-pTa535-2,100.0,37,0,0,303,339,59,23,1.07e-14,69.4,megablast,ref,339,partial,0.10914454277286136,37,KK6
70,KK6_CL2_TR_1_x_339nt,P335,91.697,277,21,2,50,325,335,60,6.69e-111,389.0,dc-megablast,ref,339,near-full,0.9557522123893806,324,KK6
71,KK6_CL2_TR_1_x_339nt,X06951.1,97.778,45,0,1,243,287,107,150,3.11e-13,76.8,megablast,ncbi_x3,1017,partial,0.13274336283185842,135,KK6
72,KK6_CL2_TR_1_x_339nt,X76300.1,90.426,188,18,0,2,189,203,390,6.53e-66,248.0,megablast,ncbi,339,composite,0.8023598820058997,272,KK6
73,KK6_CL2_TR_1_x_339nt,XM_040393129.2,100.0,36,0,0,862,897,2977,2942,1.87e-10,67.6,megablast,ncbi_x3,1017,partial,0.10619469026548672,108,KK6
74,KK6_CL2_TR_1_x_339nt,Z54370.1,90.588,255,21,3,750,1003,984,732,4.64e-91,335.0,megablast,ncbi_x3,1017,partial,0.2497541789577188,254,KK6
75,KK6_CL2_TR_1_x_339nt,Z54371.1,90.0,60,5,1,2,60,62,3,7.75e-14,78.8,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
76,KK6_CL9_TR_1_x_584nt,KK6_CL262_TR_1_x_491nt,100.0,584,0,0,1,584,499,1082,0.0,1079.0,megablast,local,584,near-full,1.0,584,KK6
77,KK6_CL9_TR_1_x_584nt,KK4_CL20_TR_1_x_553nt,94.437,1456,19,2,1,1456,1394,1,0.0,2308.0,dc-megablast,local_x3,1752,near-full,1.0,1752,KK6
78,KK6_CL9_TR_1_x_584nt,KK3_CL17_TR_1_x_553nt,94.089,1455,24,2,1,1455,1393,1,0.0,2284.0,dc-megablast,local_x3,1752,near-full,1.0,1752,KK6
79,KK6_CL61_TR_1_x_221nt,ON872674.1,94.975,199,10,0,23,221,250,52,1.4400000000000002e-85,313.0,megablast,ncbi,221,near-full,0.9004524886877828,199,KK6
80,KK6_CL2_TR_1_x_339nt,pAs1-6,94.643,56,3,0,76,131,56,1,3.05e-20,88.7,dc-megablast,ref,339,partial,0.16519174041297935,56,KK6
81,KK6_CL2_TR_1_x_339nt,KC290894.1,90.361,83,7,1,1,83,87,6,1.3099999999999999e-23,111.0,dc-megablast,ncbi_x3,1017,partial,0.08161258603736479,83,KK6
82,KK6_CL2_TR_1_x_339nt,pAs1-4,98.214,56,1,0,188,243,56,1,1.37e-23,99.0,megablast,ref,339,partial,0.16519174041297935,56,KK6
83,KK6_CL2_TR_1_x_339nt,pAs1-1,94.231,52,3,0,24,75,52,1,4.53e-18,81.5,dc-megablast,ref,339,partial,0.15339233038348082,52,KK6
84,KK6_CL2_TR_1_x_339nt,Z54376.1,91.525,59,5,0,2,60,61,3,1.82e-15,85.1,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
85,KK6_CL2_TR_1_x_339nt,Z54375.1,93.22,59,4,0,2,60,61,3,4.29e-17,89.7,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
86,KK6_CL2_TR_1_x_339nt,Z54374.1,91.525,59,5,0,2,60,61,3,1.82e-15,85.1,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
87,KK6_CL2_TR_1_x_339nt,Z54373.1,91.525,59,5,0,2,60,61,3,1.82e-15,85.1,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
88,KK6_CL2_TR_1_x_339nt,Z54372.1,91.525,59,5,0,2,60,61,3,1.82e-15,85.1,dc-megablast,ncbi_x3,1017,partial,0.05801376597836775,59,KK6
89,KK6_CL2_TR_1_x_339nt,pAs1-3,100.0,56,0,0,244,299,56,1,2.94e-25,104.0,megablast,ref,339,partial,0.16519174041297935,56,KK6
90,KK6_CL2_TR_1_x_339nt,AB003264.1,91.919,198,15,1,1,198,197,1,2.8600000000000004e-73,276.0,megablast,ncbi_x3,1017,partial,0.19469026548672566,198,KK6
91,KK6_CL2_TR_1_x_339nt,KC290893.1,94.136,324,19,0,2,325,92,415,7.6e-140,494.0,megablast,ncbi,339,near-full,0.9587020648967551,325,KK6
92,KK6_CL2_TR_1_x_339nt,HQ213964.1,92.233,103,8,0,2,104,638,740,2.3399999999999998e-34,147.0,megablast,ncbi_x3,1017,partial,0.10127826941986234,103,KK6
93,KK6_CL2_TR_1_x_339nt,AB022723.1,91.371,197,17,0,2,198,197,1,1.33e-71,270.0,megablast,ncbi_x3,1017,partial,0.19370698131760078,197,KK6
94,KK6_CL2_TR_1_x_339nt,AB022724.1,91.024,869,60,16,2,868,859,7,0.0,1157.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
95,KK6_CL2_TR_1_x_339nt,AB022725.1,92.246,877,58,10,2,876,869,1,0.0,1234.0,megablast,ncbi_x3,1017,near-full,0.9980334316617503,1015,KK6
96,KK6_CL2_TR_1_x_339nt,AB022726.1,90.355,197,19,0,2,198,197,1,2.21e-71,270.0,dc-megablast,ncbi_x3,1017,partial,0.19370698131760078,197,KK6
97,KK6_CL2_TR_1_x_339nt,AB022727.1,92.474,877,56,10,2,876,869,1,0.0,1245.0,megablast,ncbi_x3,1017,near-full,0.9980334316617503,1015,KK6
98,KK6_CL2_TR_1_x_339nt,AB022728.1,91.371,197,17,0,2,198,197,1,1.33e-71,270.0,megablast,ncbi_x3,1017,partial,0.19370698131760078,197,KK6
99,KK6_CL2_TR_1_x_339nt,AB022729.1,91.657,875,63,8,2,876,865,1,0.0,1203.0,megablast,ncbi_x3,1017,near-full,0.9862340216322517,1003,KK6
100,KK6_CL2_TR_1_x_339nt,AB022730.1,90.847,874,72,8,3,876,866,1,0.0,1164.0,megablast,ncbi_x3,1017,near-full,0.1927236971484759,196,KK6
101,KK6_CL2_TR_1_x_339nt,AB022731.1,90.863,197,18,0,2,198,197,1,6.180000000000001e-70,265.0,megablast,ncbi_x3,1017,partial,0.19370698131760078,197,KK6
102,KK6_CL2_TR_1_x_339nt,AFA-3,91.892,37,3,0,2,38,37,1,6.29e-10,54.5,blastn,ref,339,partial,0.10914454277286136,37,KK6
103,KK6_CL2_TR_1_x_339nt,AFA-4,92.5,40,3,0,288,327,42,3,1.48e-11,59.9,blastn,ref,339,partial,0.11799410029498525,40,KK6
104,KK6_CL2_TR_1_x_339nt,AH013688.3,96.237,186,7,0,47,232,29207,29392,3.82e-83,305.0,megablast,ncbi,339,composite,0.8466076696165191,287,KK6
105,KK6_CL2_TR_1_x_339nt,AH014393.2,91.758,182,15,0,2,183,13280,13099,1.3400000000000002e-66,254.0,megablast,ncbi_x3,1017,partial,0.17895771878072764,182,KK6
106,KK6_CL2_TR_1_x_339nt,AY249979.1,92.0,50,4,0,126,175,993,1042,3.3e-12,73.4,dc-megablast,ncbi_x3,1017,partial,0.14749262536873156,150,KK6
107,KK6_CL2_TR_1_x_339nt,CA483760.1,93.548,62,4,0,1,62,1055,1116,1.01e-18,95.1,dc-megablast,ncbi_x3,1017,partial,0.06096361848574238,62,KK6
108,KK6_CL2_TR_1_x_339nt,CA483766.1,93.333,60,4,0,1,60,60,1,1.23e-17,91.5,dc-megablast,ncbi_x3,1017,partial,0.058997050147492625,60,KK6
109,KK6_CL2_TR_1_x_339nt,D30736.1,92.52,1016,62,10,2,1011,1761,754,0.0,1443.0,megablast,ncbi_x3,1017,near-full,0.9931170108161259,1010,KK6
110,KK6_CL2_TR_1_x_339nt,HQ213963.1,91.411,326,26,2,2,326,407,731,2.1600000000000002e-125,446.0,megablast,ncbi,339,near-full,0.9587020648967551,325,KK6
111,KK6_CL2_TR_1_x_339nt,HQ213962.1,91.623,191,16,0,2,192,814,624,6.180000000000001e-70,265.0,megablast,ncbi_x3,1017,partial,0.18387413962635202,187,KK6
112,KK6_CL2_TR_1_x_339nt,HQ213961.1,90.868,219,19,1,2,219,223,5,2.84e-78,292.0,megablast,ncbi_x3,1017,partial,0.2143559488692232,218,KK6
113,KK6_CL2_TR_1_x_339nt,HM536207.1,91.667,60,5,0,2,61,781,840,5.22e-16,86.9,dc-megablast,ncbi_x3,1017,partial,0.058997050147492625,60,KK6
114,KK6_CL2_TR_1_x_339nt,EF560592.1,94.0,50,3,0,783,832,2104,2055,2.71e-13,77.9,dc-megablast,ncbi_x3,1017,partial,0.14749262536873156,150,KK6
115,KK6_CL2_TR_1_x_339nt,D82997.1,92.414,145,11,0,2,146,154,10,1.0599999999999999e-52,207.0,megablast,ncbi_x3,1017,partial,0.14257620452310718,145,KK6
116,KK6_CL2_TR_1_x_339nt,KA25_CL97_TR_1_x_337nt,94.578,996,50,4,2,997,20,1011,0.0,1537.0,megablast,local_x3,1017,near-full,0.9862340216322517,1003,KK6
117,KK6_CL2_TR_1_x_339nt,D82995.1,94.0,50,3,0,957,1006,209,160,2.71e-13,77.9,dc-megablast,ncbi_x3,1017,partial,0.049164208456243856,50,KK6
118,KK6_CL2_TR_1_x_339nt,D82992.1,90.323,155,15,0,2,156,367,213,5.21e-54,213.0,dc-megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
119,KK6_CL2_TR_1_x_339nt,D82991.1,91.139,158,12,2,2,158,367,211,2.2699999999999997e-54,213.0,megablast,ncbi_x3,1017,partial,0.14945919370698132,152,KK6
120,KK6_CL2_TR_1_x_339nt,D82990.1,92.949,156,9,2,2,156,369,215,2.92e-58,226.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
121,KK6_CL2_TR_1_x_339nt,D82989.1,91.364,220,13,5,618,834,432,216,2.1900000000000002e-79,296.0,megablast,ncbi_x3,1017,partial,0.6302851524090463,641,KK6
122,KK6_CL2_TR_1_x_339nt,D82988.1,90.323,155,14,1,2,156,366,213,6.3499999999999995e-53,209.0,dc-megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
123,KK6_CL2_TR_1_x_339nt,D82987.1,91.139,158,11,2,2,156,371,214,8.17e-54,211.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
124,KK6_CL2_TR_1_x_339nt,D82993.1,91.613,155,13,0,2,156,368,214,6.31e-55,215.0,megablast,ncbi_x3,1017,partial,0.15142576204523106,154,KK6
125,KK6_CL235_TR_1_x_320nt,AF139202.1,91.332,796,68,1,1,796,2565,3359,0.0,1086.0,megablast,ncbi_x3,960,near-full,1.0,960,KK6
126,KK6_CL235_TR_1_x_320nt,AF087828.1,94.41,966,46,4,1,959,2206,3170,0.0,1478.0,megablast,ncbi_x3,960,near-full,0.9989583333333333,959,KK6
127,KK6_CL172_TR_1_x_118nt,AJ517234.1,92.163,319,25,0,36,354,1,319,1.4699999999999999e-126,451.0,megablast,ncbi_x3,354,near-full,1.0,354,KK6
128,KK6_CL172_TR_1_x_118nt,AJ517236.4,90.055,181,18,0,1,181,131,311,1.61e-61,235.0,megablast,ncbi_x3,354,partial,0.17796610169491525,63,KK6
129,KK6_CL172_TR_1_x_118nt,AJ517237.1,90.055,181,18,0,1,181,168,348,2.68e-64,244.0,megablast,ncbi_x3,354,partial,0.17796610169491525,63,KK6
130,KK6_CL172_TR_1_x_118nt,AJ517238.1,96.97,33,1,0,6,38,324,356,2.93e-07,56.3,blastn,ncbi_x3,354,partial,0.09322033898305085,33,KK6
131,KK6_CL172_TR_1_x_118nt,AJ517242.4,90.476,84,7,1,272,354,1,84,1.25e-24,113.0,dc-megablast,ncbi_x3,354,partial,0.2344632768361582,83,KK6
132,KK6_CL172_TR_1_x_118nt,AJ517243.4,90.476,84,7,1,272,354,1,84,1.25e-24,113.0,dc-megablast,ncbi_x3,354,partial,0.2344632768361582,83,KK6
133,KK6_CL172_TR_1_x_118nt,AJ517244.1,90.196,153,15,0,1,153,202,354,5.88e-51,200.0,megablast,ncbi_x3,354,partial,0.4322033898305085,153,KK6
134,KK6_CL172_TR_1_x_118nt,AJ517245.1,90.055,181,18,0,1,181,168,348,1.61e-61,235.0,megablast,ncbi_x3,354,partial,0.5112994350282486,181,KK6
135,KK6_CL172_TR_1_x_118nt,AJ517248.1,90.361,83,7,1,272,354,1,82,3.6699999999999995e-23,108.0,megablast,ncbi_x3,354,partial,0.2344632768361582,83,KK6
136,KK6_CL172_TR_1_x_118nt,AJ517249.4,90.196,153,15,0,1,153,556,708,5.88e-51,200.0,megablast,ncbi_x3,354,partial,0.09887005649717515,35,KK6
137,KK6_CL172_TR_1_x_118nt,AJ517251.1,90.385,156,15,0,1,156,198,353,4.96e-55,214.0,dc-megablast,ncbi_x3,354,partial,0.10734463276836158,38,KK6
138,KK6_CL172_TR_1_x_118nt,AJ517252.1,94.286,35,2,0,1,35,317,351,2.93e-07,55.4,blastn,ncbi_x3,354,partial,0.09887005649717515,35,KK6
139,KK6_CL172_TR_1_x_118nt,AJ517253.4,91.429,35,3,0,1,35,674,708,3.57e-06,51.8,blastn,ncbi_x3,354,partial,0.09887005649717515,35,KK6
140,KK6_CL172_TR_1_x_118nt,AJ517254.1,94.737,38,2,0,1,38,314,351,1.04e-08,60.2,megablast,ncbi_x3,354,partial,0.10734463276836158,38,KK6
141,KK6_CL172_TR_1_x_118nt,AJ517255.1,90.406,271,26,0,1,271,84,354,3.3e-98,357.0,megablast,ncbi_x3,354,partial,0.4322033898305085,153,KK6
142,KK6_CL172_TR_1_x_118nt,AJ517256.1,90.282,319,31,0,36,354,1,319,1.49e-116,418.0,megablast,ncbi_x3,354,near-full,1.0,354,KK6
143,KK6_CL172_TR_1_x_118nt,AJ517257.1,90.608,181,17,0,1,181,168,348,3.47e-63,241.0,megablast,ncbi_x3,354,partial,0.17796610169491525,63,KK6
144,KK6_CL172_TR_1_x_118nt,BSCL75-1,100.0,20,0,0,1,20,20,1,1.56e-05,37.4,blastn,ref,118,partial,0.1694915254237288,20,KK6
145,KK6_CL172_TR_1_x_118nt,AM285293.1,93.043,115,8,0,1,115,248,134,1.45e-43,172.0,dc-megablast,ncbi,118,near-full,0.9745762711864406,115,KK6
146,KK6_CL172_TR_1_x_118nt,AJ517293.1,97.368,38,1,0,1,38,316,353,5.66e-10,65.3,dc-megablast,ncbi_x3,354,partial,0.10734463276836158,38,KK6
147,KK6_CL172_TR_1_x_118nt,AJ517292.4,90.635,299,27,1,1,299,402,699,6.990000000000001e-110,396.0,megablast,ncbi_x3,354,near-full,0.17796610169491525,63,KK6
148,KK6_CL172_TR_1_x_118nt,AJ517290.4,90.678,118,10,1,1,118,198,314,1.25e-38,156.0,megablast,ncbi,118,near-full,0.3220338983050847,38,KK6
149,KK6_CL172_TR_1_x_118nt,AJ517289.4,94.737,38,2,0,1,38,1024,1061,6.9e-09,60.8,blastn,ncbi_x3,354,partial,0.10734463276836158,38,KK6
150,KK6_CL172_TR_1_x_118nt,AJ517233.1,97.059,34,1,0,2,35,321,354,3.75e-08,58.4,megablast,ncbi_x3,354,partial,0.096045197740113,34,KK6
151,KK6_CL172_TR_1_x_118nt,AJ517288.3,90.385,156,15,0,1,156,897,1052,1.26e-52,206.0,megablast,ncbi_x3,354,partial,0.10734463276836158,38,KK6
